scenario_id,replicate_id,model,decile,n,mean_predicted_risk5,mean_true_risk5,observed_event1_5y_rate,observed_event2_5y_rate
S6_highdim_sparseMRI_inst30,2,cs_gbsa_dgm_cif,6,150,0.3076037787693442,0.30687515113333336,0.28,0.36
S6_highdim_sparseMRI_inst30,2,cs_gbsa_dgm_cif,7,150,0.33016451846720357,0.36211708179999996,0.37333333333333335,0.22666666666666666
S6_highdim_sparseMRI_inst30,2,cs_gbsa_dgm_cif,8,150,0.355271572083311,0.4098713392666667,0.4866666666666667,0.20666666666666667
S6_highdim_sparseMRI_inst30,2,cs_gbsa_dgm_cif,9,150,0.39580443166801177,0.5116339014666668,0.47333333333333333,0.26
S6_highdim_sparseMRI_inst30,2,cs_gbsa_dgm_cif,10,150,0.47353509642561686,0.6236044991333334,0.5333333333333333,0.29333333333333333
S6_highdim_sparseMRI_inst30,2,cs_gbsa_all_safe_cif,1,150,0.2142939630396703,0.11526225979333332,0.13333333333333333,0.2866666666666667
S6_highdim_sparseMRI_inst30,2,cs_gbsa_all_safe_cif,2,150,0.2289440040443372,0.13016883474,0.11333333333333333,0.22666666666666666
S6_highdim_sparseMRI_inst30,2,cs_gbsa_all_safe_cif,3,150,0.24337445393955098,0.17623920905333332,0.15333333333333332,0.3
S6_highdim_sparseMRI_inst30,2,cs_gbsa_all_safe_cif,4,150,0.2587210631453988,0.22400197754666668,0.19333333333333333,0.29333333333333333
S6_highdim_sparseMRI_inst30,2,cs_gbsa_all_safe_cif,5,150,0.2774896880337779,0.25244539784000003,0.22,0.2866666666666667
S6_highdim_sparseMRI_inst30,2,cs_gbsa_all_safe_cif,6,150,0.3029842137652906,0.31198687599999997,0.31333333333333335,0.30666666666666664
S6_highdim_sparseMRI_inst30,2,cs_gbsa_all_safe_cif,7,150,0.3360008277501635,0.3551916128,0.36,0.23333333333333334
S6_highdim_sparseMRI_inst30,2,cs_gbsa_all_safe_cif,8,150,0.37667270118226126,0.41833157533333337,0.44,0.19333333333333333
S6_highdim_sparseMRI_inst30,2,cs_gbsa_all_safe_cif,9,150,0.4290730246383035,0.5000323394,0.5,0.25333333333333335
S6_highdim_sparseMRI_inst30,2,cs_gbsa_all_safe_cif,10,150,0.5009962705743686,0.6542091668666666,0.5733333333333334,0.24666666666666667
S7_strong_death_competing_inst30,1,finegray_dgm_cif_R,1,150,0.10488349303338025,0.11061484026666667,0.11333333333333333,0.18
S7_strong_death_competing_inst30,1,finegray_dgm_cif_R,2,150,0.15644137575885309,0.17047684670666666,0.15333333333333332,0.2733333333333333
S7_strong_death_competing_inst30,1,finegray_dgm_cif_R,3,150,0.19231775407904086,0.20692036253333332,0.22,0.28
S7_strong_death_competing_inst30,1,finegray_dgm_cif_R,4,150,0.2237550347239931,0.22893281106666669,0.18,0.30666666666666664
S7_strong_death_competing_inst30,1,finegray_dgm_cif_R,5,150,0.25864688786095136,0.27096293353333334,0.25333333333333335,0.32
S7_strong_death_competing_inst30,1,finegray_dgm_cif_R,6,150,0.29528971502564827,0.3078883302666667,0.3466666666666667,0.35333333333333333
S7_strong_death_competing_inst30,1,finegray_dgm_cif_R,7,150,0.3405735742362465,0.3392179982,0.3466666666666667,0.34
S7_strong_death_competing_inst30,1,finegray_dgm_cif_R,8,150,0.3935830685030347,0.3870444148666667,0.36666666666666664,0.38
S7_strong_death_competing_inst30,1,finegray_dgm_cif_R,9,150,0.465990488760002,0.43473255673333333,0.4666666666666667,0.30666666666666664
S7_strong_death_competing_inst30,1,finegray_dgm_cif_R,10,150,0.5999067249962273,0.542674651,0.5533333333333333,0.32666666666666666
S7_strong_death_competing_inst30,1,finegray_all_safe_reduced_R,1,150,0.10951564689196838,0.11751664207333334,0.12,0.19333333333333333
S7_strong_death_competing_inst30,1,finegray_all_safe_reduced_R,2,150,0.15758466170208787,0.1683037747,0.1,0.32
S7_strong_death_competing_inst30,1,finegray_all_safe_reduced_R,3,150,0.1988104509362827,0.20949991806666668,0.26,0.25333333333333335
S7_strong_death_competing_inst30,1,finegray_all_safe_reduced_R,4,150,0.23149258028549943,0.24352695073333333,0.20666666666666667,0.36
S7_strong_death_competing_inst30,1,finegray_all_safe_reduced_R,5,150,0.2614533365954807,0.2636986846666667,0.29333333333333333,0.31333333333333335
S7_strong_death_competing_inst30,1,finegray_all_safe_reduced_R,6,150,0.29857615800712173,0.3031432854666667,0.2866666666666667,0.34
S7_strong_death_competing_inst30,1,finegray_all_safe_reduced_R,7,150,0.3410294478988888,0.33361269320000003,0.31333333333333335,0.34
S7_strong_death_competing_inst30,1,finegray_all_safe_reduced_R,8,150,0.39189854179940603,0.3837981282,0.41333333333333333,0.31333333333333335
S7_strong_death_competing_inst30,1,finegray_all_safe_reduced_R,9,150,0.45723974552793434,0.43499154353333336,0.44666666666666666,0.35333333333333333
S7_strong_death_competing_inst30,1,finegray_all_safe_reduced_R,10,150,0.5897280117551471,0.5413741245333333,0.56,0.28
S7_strong_death_competing_inst30,1,cs_rsf_dgm_cif,1,150,0.1375504723320381,0.12324922327333333,0.09333333333333334,0.25333333333333335
S7_strong_death_competing_inst30,1,cs_rsf_dgm_cif,2,150,0.1912713876239318,0.17185346507333332,0.18,0.24666666666666667
S7_strong_death_competing_inst30,1,cs_rsf_dgm_cif,3,150,0.22940135592113625,0.21319376099999998,0.19333333333333333,0.3
S7_strong_death_competing_inst30,1,cs_rsf_dgm_cif,4,150,0.2595564971958641,0.22952933969333333,0.25333333333333335,0.23333333333333334
S7_strong_death_competing_inst30,1,cs_rsf_dgm_cif,5,150,0.29287267762303304,0.2608588666666667,0.2866666666666667,0.2733333333333333
S7_strong_death_competing_inst30,1,cs_rsf_dgm_cif,6,150,0.32570029456191263,0.3026657888666667,0.2866666666666667,0.37333333333333335
S7_strong_death_competing_inst30,1,cs_rsf_dgm_cif,7,150,0.35977040303011654,0.34636779526666667,0.31333333333333335,0.3933333333333333
S7_strong_death_competing_inst30,1,cs_rsf_dgm_cif,8,150,0.3949982197747264,0.38309020720000003,0.4066666666666667,0.34
S7_strong_death_competing_inst30,1,cs_rsf_dgm_cif,9,150,0.4474158577040229,0.4319483532,0.4266666666666667,0.38
S7_strong_death_competing_inst30,1,cs_rsf_dgm_cif,10,150,0.5356937513232857,0.5367089449333333,0.56,0.2733333333333333
S7_strong_death_competing_inst30,1,cs_rsf_all_safe_cif,1,150,0.14475500511837655,0.1406463802,0.12666666666666668,0.26
S7_strong_death_competing_inst30,1,cs_rsf_all_safe_cif,2,150,0.18895332355801672,0.17435721655333333,0.18666666666666668,0.29333333333333333
S7_strong_death_competing_inst30,1,cs_rsf_all_safe_cif,3,150,0.2213001777800744,0.20436736202,0.22,0.3
S7_strong_death_competing_inst30,1,cs_rsf_all_safe_cif,4,150,0.2603214565713876,0.24381085153333334,0.23333333333333334,0.3333333333333333
S7_strong_death_competing_inst30,1,cs_rsf_all_safe_cif,5,150,0.29664792701936177,0.2668524133333333,0.24,0.32666666666666666
S7_strong_death_competing_inst30,1,cs_rsf_all_safe_cif,6,150,0.3345801953708469,0.296703248,0.3,0.2733333333333333
S7_strong_death_competing_inst30,1,cs_rsf_all_safe_cif,7,150,0.37621751577228474,0.33699745486666666,0.32,0.36666666666666664
S7_strong_death_competing_inst30,1,cs_rsf_all_safe_cif,8,150,0.42000448995954653,0.3804103511333333,0.3466666666666667,0.3333333333333333
S7_strong_death_competing_inst30,1,cs_rsf_all_safe_cif,9,150,0.4734802537816102,0.4258780538,0.47333333333333333,0.3333333333333333
S7_strong_death_competing_inst30,1,cs_rsf_all_safe_cif,10,150,0.5687781429599448,0.5294424137333333,0.5533333333333333,0.24666666666666667
S7_strong_death_competing_inst30,1,cs_gbsa_dgm_cif,1,156,0.23617015729143231,0.16867963262820515,0.16025641025641027,0.33974358974358976
S7_strong_death_competing_inst30,1,cs_gbsa_dgm_cif,2,144,0.24772844100311156,0.15598228803472222,0.16666666666666666,0.2013888888888889
S7_strong_death_competing_inst30,1,cs_gbsa_dgm_cif,3,150,0.25915443310610103,0.21169796539333333,0.20666666666666667,0.25333333333333335
S7_strong_death_competing_inst30,1,cs_gbsa_dgm_cif,4,150,0.2744655510708279,0.25037496496666667,0.20666666666666667,0.36666666666666664
S7_strong_death_competing_inst30,1,cs_gbsa_dgm_cif,5,150,0.2875620274018125,0.2772604257,0.22,0.41333333333333333
S7_strong_death_competing_inst30,1,cs_gbsa_dgm_cif,6,150,0.2975879605024,0.30296585746666665,0.3,0.2733333333333333
S7_strong_death_competing_inst30,1,cs_gbsa_dgm_cif,7,150,0.3112480568664274,0.3336486698,0.36666666666666664,0.38666666666666666
S7_strong_death_competing_inst30,1,cs_gbsa_dgm_cif,8,150,0.33075666011397287,0.3614487762,0.38666666666666666,0.24666666666666667
S7_strong_death_competing_inst30,1,cs_gbsa_dgm_cif,9,150,0.3677338274556944,0.4239441784,0.43333333333333335,0.29333333333333333
S7_strong_death_competing_inst30,1,cs_gbsa_dgm_cif,10,150,0.44657435277949864,0.5129550928000001,0.5533333333333333,0.2866666666666667
S7_strong_death_competing_inst30,1,cs_gbsa_all_safe_cif,1,150,0.2349447679317376,0.18140876134,0.17333333333333334,0.41333333333333333
S7_strong_death_competing_inst30,1,cs_gbsa_all_safe_cif,2,151,0.24739386255937162,0.1536686361589404,0.152317880794702,0.1986754966887417
S7_strong_death_competing_inst30,1,cs_gbsa_all_safe_cif,3,149,0.2552682710074113,0.19616604363087248,0.19463087248322147,0.26174496644295303
S7_strong_death_competing_inst30,1,cs_gbsa_all_safe_cif,4,151,0.26964000019812995,0.24541066280794702,0.2582781456953642,0.32450331125827814
S7_strong_death_competing_inst30,1,cs_gbsa_all_safe_cif,5,149,0.2849218942603938,0.27073373973154363,0.18791946308724833,0.3624161073825503
S7_strong_death_competing_inst30,1,cs_gbsa_all_safe_cif,6,150,0.2985339739231539,0.29183444593333335,0.22666666666666666,0.41333333333333333
S7_strong_death_competing_inst30,1,cs_gbsa_all_safe_cif,7,150,0.31674977823156053,0.3327039898,0.36666666666666664,0.26666666666666666
S7_strong_death_competing_inst30,1,cs_gbsa_all_safe_cif,8,150,0.3412782410202697,0.3700016636,0.4666666666666667,0.26666666666666666
S7_strong_death_competing_inst30,1,cs_gbsa_all_safe_cif,9,150,0.37310784026222726,0.4291652692,0.38666666666666666,0.32
S7_strong_death_competing_inst30,1,cs_gbsa_all_safe_cif,10,150,0.4400320427696988,0.5288246695333334,0.5866666666666667,0.24
S7_strong_death_competing_inst30,2,finegray_dgm_cif_R,1,150,0.10981085713618914,0.10998616477333334,0.14,0.14666666666666667
S7_strong_death_competing_inst30,2,finegray_dgm_cif_R,2,150,0.1624234395566439,0.16145896438,0.18,0.22
S7_strong_death_competing_inst30,2,finegray_dgm_cif_R,3,150,0.19797857378222122,0.2089103704666667,0.2,0.25333333333333335
S7_strong_death_competing_inst30,2,finegray_dgm_cif_R,4,150,0.23052608173904793,0.23764919453333333,0.24,0.30666666666666664
S7_strong_death_competing_inst30,2,finegray_dgm_cif_R,5,150,0.26614524655292393,0.2747531054,0.20666666666666667,0.32
S7_strong_death_competing_inst30,2,finegray_dgm_cif_R,6,150,0.3048585869657052,0.31329586526666664,0.3333333333333333,0.36
S7_strong_death_competing_inst30,2,finegray_dgm_cif_R,7,150,0.3438204785060436,0.34111126859999996,0.3333333333333333,0.42
S7_strong_death_competing_inst30,2,finegray_dgm_cif_R,8,150,0.3941873446336019,0.38567233053333333,0.4066666666666667,0.35333333333333333
S7_strong_death_competing_inst30,2,finegray_dgm_cif_R,9,150,0.4658292885490667,0.4449923488666667,0.3933333333333333,0.3466666666666667
S7_strong_death_competing_inst30,2,finegray_dgm_cif_R,10,150,0.5948502891313239,0.5431250956666667,0.5666666666666667,0.31333333333333335
S7_strong_death_competing_inst30,2,finegray_all_safe_reduced_R,1,150,0.11635411640314172,0.12340483436,0.12666666666666668,0.20666666666666667
S7_strong_death_competing_inst30,2,finegray_all_safe_reduced_R,2,150,0.1681449142825627,0.17276744280666667,0.18666666666666668,0.28
S7_strong_death_competing_inst30,2,finegray_all_safe_reduced_R,3,150,0.20628511769115812,0.21896376412,0.19333333333333333,0.2733333333333333
S7_strong_death_competing_inst30,2,finegray_all_safe_reduced_R,4,150,0.23802333725046249,0.240749308,0.19333333333333333,0.32
S7_strong_death_competing_inst30,2,finegray_all_safe_reduced_R,5,150,0.2682399541221221,0.270508345,0.32,0.28
S7_strong_death_competing_inst30,2,finegray_all_safe_reduced_R,6,150,0.3019157414583006,0.3065760037333333,0.25333333333333335,0.37333333333333335
S7_strong_death_competing_inst30,2,finegray_all_safe_reduced_R,7,150,0.33670004672858833,0.34438426946666667,0.35333333333333333,0.3333333333333333
S7_strong_death_competing_inst30,2,finegray_all_safe_reduced_R,8,150,0.3831748972405971,0.38081401566666667,0.37333333333333335,0.35333333333333333
S7_strong_death_competing_inst30,2,finegray_all_safe_reduced_R,9,150,0.447139335700085,0.41921451493333334,0.4533333333333333,0.30666666666666664
S7_strong_death_competing_inst30,2,finegray_all_safe_reduced_R,10,150,0.5778371607939305,0.5435722104,0.5466666666666666,0.31333333333333335
S7_strong_death_competing_inst30,2,cs_rsf_dgm_cif,1,150,0.13315998663380813,0.12661740924666667,0.11333333333333333,0.16666666666666666
S7_strong_death_competing_inst30,2,cs_rsf_dgm_cif,2,150,0.1890635689543239,0.16567441823333331,0.17333333333333334,0.23333333333333334
S7_strong_death_competing_inst30,2,cs_rsf_dgm_cif,3,150,0.2260542824849917,0.20571125420666667,0.24666666666666667,0.24
S7_strong_death_competing_inst30,2,cs_rsf_dgm_cif,4,150,0.2625504972325961,0.24258188020000002,0.22,0.3466666666666667
S7_strong_death_competing_inst30,2,cs_rsf_dgm_cif,5,150,0.2978693848289105,0.2789422286666667,0.2866666666666667,0.3
S7_strong_death_competing_inst30,2,cs_rsf_dgm_cif,6,150,0.33274043725441727,0.30656371246666664,0.2866666666666667,0.3466666666666667
S7_strong_death_competing_inst30,2,cs_rsf_dgm_cif,7,150,0.36819009006853226,0.34514151926666664,0.3466666666666667,0.31333333333333335
S7_strong_death_competing_inst30,2,cs_rsf_dgm_cif,8,150,0.4054886269910559,0.38548934306666666,0.34,0.43333333333333335
S7_strong_death_competing_inst30,2,cs_rsf_dgm_cif,9,150,0.45342044617187893,0.4308219825333333,0.4266666666666667,0.38
S7_strong_death_competing_inst30,2,cs_rsf_dgm_cif,10,150,0.5384962335864238,0.5334109606,0.56,0.28
S7_strong_death_competing_inst30,2,cs_rsf_all_safe_cif,1,150,0.1545273222433012,0.13350864887333333,0.10666666666666667,0.22666666666666666
S7_strong_death_competing_inst30,2,cs_rsf_all_safe_cif,2,150,0.19910419792830075,0.17846239142666667,0.17333333333333334,0.2733333333333333
S7_strong_death_competing_inst30,2,cs_rsf_all_safe_cif,3,150,0.2382731297041701,0.21604314183999998,0.20666666666666667,0.3
S7_strong_death_competing_inst30,2,cs_rsf_all_safe_cif,4,150,0.27324053483544414,0.24429892006666667,0.3,0.26666666666666666
S7_strong_death_competing_inst30,2,cs_rsf_all_safe_cif,5,150,0.3058663458328233,0.2735178404133333,0.25333333333333335,0.26
S7_strong_death_competing_inst30,2,cs_rsf_all_safe_cif,6,150,0.3399066119320001,0.3043714564,0.3,0.38666666666666666
S7_strong_death_competing_inst30,2,cs_rsf_all_safe_cif,7,150,0.3778796445187371,0.34226605246666664,0.2866666666666667,0.37333333333333335
S7_strong_death_competing_inst30,2,cs_rsf_all_safe_cif,8,150,0.4140955208709882,0.3685549383333333,0.4066666666666667,0.3466666666666667
S7_strong_death_competing_inst30,2,cs_rsf_all_safe_cif,9,150,0.4636217234607092,0.4308387791333333,0.44,0.3
S7_strong_death_competing_inst30,2,cs_rsf_all_safe_cif,10,150,0.5641543182670495,0.5290925395333332,0.5266666666666666,0.30666666666666664
S7_strong_death_competing_inst30,2,cs_gbsa_dgm_cif,1,150,0.23463013949516773,0.1359590490733333,0.17333333333333334,0.19333333333333333
S7_strong_death_competing_inst30,2,cs_gbsa_dgm_cif,2,150,0.25080106453359924,0.18559346428,0.17333333333333334,0.30666666666666664
S7_strong_death_competing_inst30,2,cs_gbsa_dgm_cif,3,150,0.26571273256009004,0.21655997859999998,0.24666666666666667,0.22666666666666666
S7_strong_death_competing_inst30,2,cs_gbsa_dgm_cif,4,150,0.2804532192926796,0.2370868883333333,0.2733333333333333,0.30666666666666664
S7_strong_death_competing_inst30,2,cs_gbsa_dgm_cif,5,150,0.2952512430444761,0.2788980018,0.22666666666666666,0.3466666666666667
S7_strong_death_competing_inst30,2,cs_gbsa_dgm_cif,6,150,0.30961309575142093,0.3043122261333333,0.28,0.34
S7_strong_death_competing_inst30,2,cs_gbsa_dgm_cif,7,150,0.32163577964996987,0.346217301,0.3333333333333333,0.32666666666666666
S7_strong_death_competing_inst30,2,cs_gbsa_dgm_cif,8,150,0.3410137280467558,0.37688786399999996,0.38,0.36
S7_strong_death_competing_inst30,2,cs_gbsa_dgm_cif,9,150,0.3678767563971568,0.42180336953333336,0.38,0.3466666666666667
S7_strong_death_competing_inst30,2,cs_gbsa_dgm_cif,10,150,0.4233977324023247,0.5176365657333333,0.5333333333333333,0.2866666666666667
S7_strong_death_competing_inst30,2,cs_gbsa_all_safe_cif,1,151,0.23722432972849064,0.1392218005562914,0.16556291390728478,0.24503311258278146
S7_strong_death_competing_inst30,2,cs_gbsa_all_safe_cif,2,154,0.2488870846183881,0.17721933537012988,0.17532467532467533,0.2597402597402597
S7_strong_death_competing_inst30,2,cs_gbsa_all_safe_cif,3,145,0.2610531207149752,0.21824922187586207,0.22758620689655173,0.2413793103448276
S7_strong_death_competing_inst30,2,cs_gbsa_all_safe_cif,4,150,0.2774864333693412,0.24189887100000002,0.22666666666666666,0.31333333333333335
S7_strong_death_competing_inst30,2,cs_gbsa_all_safe_cif,5,150,0.29255790228718126,0.28268275833333334,0.29333333333333333,0.35333333333333333
S7_strong_death_competing_inst30,2,cs_gbsa_all_safe_cif,6,150,0.3091432841926435,0.3046750010666667,0.25333333333333335,0.3333333333333333
S7_strong_death_competing_inst30,2,cs_gbsa_all_safe_cif,7,150,0.3250603102158289,0.34100443866666663,0.36666666666666664,0.36
S7_strong_death_competing_inst30,2,cs_gbsa_all_safe_cif,8,150,0.34185822640084246,0.38159733053333333,0.35333333333333333,0.31333333333333335
S7_strong_death_competing_inst30,2,cs_gbsa_all_safe_cif,9,150,0.3632651362760182,0.4229218778,0.37333333333333335,0.37333333333333335
S7_strong_death_competing_inst30,2,cs_gbsa_all_safe_cif,10,150,0.4318574385168033,0.5131050530666666,0.5666666666666667,0.24666666666666667
